,shift_id,start_time,end_time,Trauma SICU (TSICU),Cardiac Vascular Intensive Care Unit (CVICU),Coronary Care Unit (CCU),Medical Intensive Care Unit (MICU),Medical/Surgical Intensive Care Unit (MICU/SICU),Surgical Intensive Care Unit (SICU),Neuro Surgical Intensive Care Unit (Neuro SICU),Neuro Stepdown,Neuro Intermediate
243,244,2008-02-10T12:00:00.000Z,2008-02-10T16:00:00.000Z,2,0,0,3,8,3,0,0,0
244,245,2008-02-10T16:00:00.000Z,2008-02-10T20:00:00.000Z,2,0,0,4,7,3,0,0,0
245,246,2008-02-10T20:00:00.000Z,2008-02-11T00:00:00.000Z,1,0,0,4,7,3,0,0,0
246,247,2008-02-11T00:00:00.000Z,2008-02-11T04:00:00.000Z,1,0,0,4,6,3,0,0,0
247,248,2008-02-11T04:00:00.000Z,2008-02-11T08:00:00.000Z,1,0,0,4,6,4,0,0,0
248,249,2008-02-11T08:00:00.000Z,2008-02-11T12:00:00.000Z,1,0,0,4,6,4,0,0,0
249,250,2008-02-11T12:00:00.000Z,2008-02-11T16:00:00.000Z,1,0,0,5,6,4,0,0,0
250,251,2008-02-11T16:00:00.000Z,2008-02-11T20:00:00.000Z,1,0,0,5,5,4,0,0,0
251,252,2008-02-11T20:00:00.000Z,2008-02-12T00:00:00.000Z,1,0,0,4,6,3,0,0,0
252,253,2008-02-12T00:00:00.000Z,2008-02-12T04:00:00.000Z,1,0,1,4,6,3,0,0,0
253,254,2008-02-12T04:00:00.000Z,2008-02-12T08:00:00.000Z,1,0,1,4,6,3,0,0,0
254,255,2008-02-12T08:00:00.000Z,2008-02-12T12:00:00.000Z,1,1,1,4,6,3,0,0,0
255,256,2008-02-12T12:00:00.000Z,2008-02-12T16:00:00.000Z,1,1,1,5,6,4,0,0,0
256,257,2008-02-12T16:00:00.000Z,2008-02-12T20:00:00.000Z,1,1,2,4,7,6,0,0,0
257,258,2008-02-12T20:00:00.000Z,2008-02-13T00:00:00.000Z,2,1,1,4,7,5,0,0,0
258,259,2008-02-13T00:00:00.000Z,2008-02-13T04:00:00.000Z,3,1,1,4,6,5,0,0,0
259,260,2008-02-13T04:00:00.000Z,2008-02-13T08:00:00.000Z,3,1,1,4,6,5,0,0,0
260,261,2008-02-13T08:00:00.000Z,2008-02-13T12:00:00.000Z,3,1,2,4,6,5,0,0,0
261,262,2008-02-13T12:00:00.000Z,2008-02-13T16:00:00.000Z,4,1,3,4,6,4,0,0,0
262,263,2008-02-13T16:00:00.000Z,2008-02-13T20:00:00.000Z,4,1,3,4,5,5,0,0,0
263,264,2008-02-13T20:00:00.000Z,2008-02-14T00:00:00.000Z,5,1,3,4,5,5,0,0,0
264,265,2008-02-14T00:00:00.000Z,2008-02-14T04:00:00.000Z,5,1,3,4,6,6,0,0,0
265,266,2008-02-14T04:00:00.000Z,2008-02-14T08:00:00.000Z,5,1,3,5,5,6,0,0,0
266,267,2008-02-14T08:00:00.000Z,2008-02-14T12:00:00.000Z,5,2,3,5,5,6,0,0,0
267,268,2008-02-14T12:00:00.000Z,2008-02-14T16:00:00.000Z,4,2,3,5,5,6,0,0,0
268,269,2008-02-14T16:00:00.000Z,2008-02-14T20:00:00.000Z,3,1,4,7,6,6,0,0,0
269,270,2008-02-14T20:00:00.000Z,2008-02-15T00:00:00.000Z,3,1,5,8,5,5,0,0,0
270,271,2008-02-15T00:00:00.000Z,2008-02-15T04:00:00.000Z,3,1,4,7,6,5,0,0,0
271,272,2008-02-15T04:00:00.000Z,2008-02-15T08:00:00.000Z,3,1,5,7,6,5,0,0,0
272,273,2008-02-15T08:00:00.000Z,2008-02-15T12:00:00.000Z,3,1,5,7,6,5,0,0,0
273,274,2008-02-15T12:00:00.000Z,2008-02-15T16:00:00.000Z,3,1,5,7,7,5,0,0,0
274,275,2008-02-15T16:00:00.000Z,2008-02-15T20:00:00.000Z,3,1,4,7,7,6,0,0,0
275,276,2008-02-15T20:00:00.000Z,2008-02-16T00:00:00.000Z,2,2,4,8,7,4,0,0,0
276,277,2008-02-16T00:00:00.000Z,2008-02-16T04:00:00.000Z,2,2,4,8,7,4,0,0,0
277,278,2008-02-16T04:00:00.000Z,2008-02-16T08:00:00.000Z,2,2,4,9,6,4,0,0,0
278,279,2008-02-16T08:00:00.000Z,2008-02-16T12:00:00.000Z,2,2,4,9,6,4,0,0,0
279,280,2008-02-16T12:00:00.000Z,2008-02-16T16:00:00.000Z,2,2,4,9,6,5,0,0,0
280,281,2008-02-16T16:00:00.000Z,2008-02-16T20:00:00.000Z,2,0,5,10,9,5,0,0,0
281,282,2008-02-16T20:00:00.000Z,2008-02-17T00:00:00.000Z,2,0,5,10,8,5,0,0,0
282,283,2008-02-17T00:00:00.000Z,2008-02-17T04:00:00.000Z,3,0,4,10,8,5,0,0,0
283,284,2008-02-17T04:00:00.000Z,2008-02-17T08:00:00.000Z,4,0,3,10,8,4,0,0,0
284,285,2008-02-17T08:00:00.000Z,2008-02-17T12:00:00.000Z,4,0,3,10,8,4,0,0,0
285,286,2008-02-17T12:00:00.000Z,2008-02-17T16:00:00.000Z,4,0,3,11,8,4,0,0,0
286,287,2008-02-17T16:00:00.000Z,2008-02-17T20:00:00.000Z,3,0,3,11,7,4,0,0,0
287,288,2008-02-17T20:00:00.000Z,2008-02-18T00:00:00.000Z,3,0,3,10,6,5,0,0,0
288,289,2008-02-18T00:00:00.000Z,2008-02-18T04:00:00.000Z,3,0,3,10,5,5,0,0,0
289,290,2008-02-18T04:00:00.000Z,2008-02-18T08:00:00.000Z,3,0,3,10,5,5,0,0,0
290,291,2008-02-18T08:00:00.000Z,2008-02-18T12:00:00.000Z,3,1,3,10,5,5,0,0,0
291,292,2008-02-18T12:00:00.000Z,2008-02-18T16:00:00.000Z,3,2,3,10,6,4,0,0,0
292,293,2008-02-18T16:00:00.000Z,2008-02-18T20:00:00.000Z,2,2,3,11,6,5,0,0,0
293,294,2008-02-18T20:00:00.000Z,2008-02-19T00:00:00.000Z,2,2,3,10,6,4,0,0,0
294,295,2008-02-19T00:00:00.000Z,2008-02-19T04:00:00.000Z,2,2,3,9,4,4,0,0,0
295,296,2008-02-19T04:00:00.000Z,2008-02-19T08:00:00.000Z,2,2,3,9,4,4,0,0,0
296,297,2008-02-19T08:00:00.000Z,2008-02-19T12:00:00.000Z,2,3,3,9,4,5,0,0,0
297,298,2008-02-19T12:00:00.000Z,2008-02-19T16:00:00.000Z,2,4,3,9,4,5,0,0,0
298,299,2008-02-19T16:00:00.000Z,2008-02-19T20:00:00.000Z,2,4,3,9,5,5,0,0,0
299,300,2008-02-19T20:00:00.000Z,2008-02-20T00:00:00.000Z,2,3,3,10,5,5,0,0,0
300,301,2008-02-20T00:00:00.000Z,2008-02-20T04:00:00.000Z,2,3,3,10,5,6,0,0,0
301,302,2008-02-20T04:00:00.000Z,2008-02-20T08:00:00.000Z,2,3,3,10,5,6,0,0,0
302,303,2008-02-20T08:00:00.000Z,2008-02-20T12:00:00.000Z,3,4,3,10,5,6,0,0,0
303,304,2008-02-20T12:00:00.000Z,2008-02-20T16:00:00.000Z,4,4,3,9,5,6,0,0,0
304,305,2008-02-20T16:00:00.000Z,2008-02-20T20:00:00.000Z,4,4,3,8,5,6,0,0,0
305,306,2008-02-20T20:00:00.000Z,2008-02-21T00:00:00.000Z,4,4,3,7,5,4,0,0,0
306,307,2008-02-21T00:00:00.000Z,2008-02-21T04:00:00.000Z,4,4,3,8,3,5,0,0,0
307,308,2008-02-21T04:00:00.000Z,2008-02-21T08:00:00.000Z,4,4,3,8,3,5,0,0,0
308,309,2008-02-21T08:00:00.000Z,2008-02-21T12:00:00.000Z,4,6,3,8,3,6,0,0,0
309,310,2008-02-21T12:00:00.000Z,2008-02-21T16:00:00.000Z,4,5,4,8,4,6,0,0,0
310,311,2008-02-21T16:00:00.000Z,2008-02-21T20:00:00.000Z,3,5,3,8,4,6,0,0,0
311,312,2008-02-21T20:00:00.000Z,2008-02-22T00:00:00.000Z,2,4,3,8,2,5,0,0,0
312,313,2008-02-22T00:00:00.000Z,2008-02-22T04:00:00.000Z,3,4,3,8,2,6,0,0,0
313,314,2008-02-22T04:00:00.000Z,2008-02-22T08:00:00.000Z,3,4,3,8,2,6,0,0,0
314,315,2008-02-22T08:00:00.000Z,2008-02-22T12:00:00.000Z,3,5,3,8,2,6,0,0,0
315,316,2008-02-22T12:00:00.000Z,2008-02-22T16:00:00.000Z,3,5,5,8,2,6,0,0,0
316,317,2008-02-22T16:00:00.000Z,2008-02-22T20:00:00.000Z,4,5,4,8,3,6,0,0,0
317,318,2008-02-22T20:00:00.000Z,2008-02-23T00:00:00.000Z,3,3,4,8,4,6,0,0,0
318,319,2008-02-23T00:00:00.000Z,2008-02-23T04:00:00.000Z,4,3,4,8,4,5,0,0,0
319,320,2008-02-23T04:00:00.000Z,2008-02-23T08:00:00.000Z,5,4,4,8,4,5,0,0,0
320,321,2008-02-23T08:00:00.000Z,2008-02-23T12:00:00.000Z,5,5,4,8,4,5,0,0,0
321,322,2008-02-23T12:00:00.000Z,2008-02-23T16:00:00.000Z,5,5,4,8,5,5,0,0,0
322,323,2008-02-23T16:00:00.000Z,2008-02-23T20:00:00.000Z,5,5,4,8,5,5,0,0,0
323,324,2008-02-23T20:00:00.000Z,2008-02-24T00:00:00.000Z,6,5,2,7,5,4,0,0,0
324,325,2008-02-24T00:00:00.000Z,2008-02-24T04:00:00.000Z,6,5,2,7,5,5,0,0,0
325,326,2008-02-24T04:00:00.000Z,2008-02-24T08:00:00.000Z,7,5,2,7,5,5,0,0,0
326,327,2008-02-24T08:00:00.000Z,2008-02-24T12:00:00.000Z,7,5,2,7,7,5,0,0,0
327,328,2008-02-24T12:00:00.000Z,2008-02-24T16:00:00.000Z,7,5,2,8,8,5,0,0,0
328,329,2008-02-24T16:00:00.000Z,2008-02-24T20:00:00.000Z,7,4,2,9,7,5,0,0,0
329,330,2008-02-24T20:00:00.000Z,2008-02-25T00:00:00.000Z,5,3,2,8,8,5,0,0,0
330,331,2008-02-25T00:00:00.000Z,2008-02-25T04:00:00.000Z,6,2,3,9,8,5,0,0,0
331,332,2008-02-25T04:00:00.000Z,2008-02-25T08:00:00.000Z,6,2,3,9,8,5,0,0,0
332,333,2008-02-25T08:00:00.000Z,2008-02-25T12:00:00.000Z,5,2,3,9,8,5,0,0,0
333,334,2008-02-25T12:00:00.000Z,2008-02-25T16:00:00.000Z,5,2,3,10,7,5,0,0,0
334,335,2008-02-25T16:00:00.000Z,2008-02-25T20:00:00.000Z,5,1,3,9,6,5,0,0,0
335,336,2008-02-25T20:00:00.000Z,2008-02-26T00:00:00.000Z,5,1,3,7,7,6,0,0,0
336,337,2008-02-26T00:00:00.000Z,2008-02-26T04:00:00.000Z,3,1,3,7,6,6,0,0,0
337,338,2008-02-26T04:00:00.000Z,2008-02-26T08:00:00.000Z,3,1,3,7,6,6,0,0,0
338,339,2008-02-26T08:00:00.000Z,2008-02-26T12:00:00.000Z,3,1,3,7,6,6,0,0,0
339,340,2008-02-26T12:00:00.000Z,2008-02-26T16:00:00.000Z,3,1,4,7,6,7,0,0,0
340,341,2008-02-26T16:00:00.000Z,2008-02-26T20:00:00.000Z,2,1,5,6,6,6,0,0,0
341,342,2008-02-26T20:00:00.000Z,2008-02-27T00:00:00.000Z,2,1,5,6,5,7,0,0,0
342,343,2008-02-27T00:00:00.000Z,2008-02-27T04:00:00.000Z,2,1,5,6,4,7,0,0,0
343,344,2008-02-27T04:00:00.000Z,2008-02-27T08:00:00.000Z,2,1,5,6,5,7,0,0,0
344,345,2008-02-27T08:00:00.000Z,2008-02-27T12:00:00.000Z,2,1,5,6,5,7,0,0,0
345,346,2008-02-27T12:00:00.000Z,2008-02-27T16:00:00.000Z,2,1,6,6,5,7,0,0,0
346,347,2008-02-27T16:00:00.000Z,2008-02-27T20:00:00.000Z,2,1,5,6,5,7,0,0,0
347,348,2008-02-27T20:00:00.000Z,2008-02-28T00:00:00.000Z,2,0,3,7,4,7,0,0,0
348,349,2008-02-28T00:00:00.000Z,2008-02-28T04:00:00.000Z,2,0,2,7,4,7,0,0,0
349,350,2008-02-28T04:00:00.000Z,2008-02-28T08:00:00.000Z,3,0,2,7,4,7,0,0,0
350,351,2008-02-28T08:00:00.000Z,2008-02-28T12:00:00.000Z,3,0,2,8,4,7,0,0,0
351,352,2008-02-28T12:00:00.000Z,2008-02-28T16:00:00.000Z,3,0,2,8,4,7,0,0,0
352,353,2008-02-28T16:00:00.000Z,2008-02-28T20:00:00.000Z,3,0,2,8,5,7,0,0,0
353,354,2008-02-28T20:00:00.000Z,2008-02-29T00:00:00.000Z,3,0,2,7,5,7,0,0,0
354,355,2008-02-29T00:00:00.000Z,2008-02-29T04:00:00.000Z,3,0,2,6,4,6,0,0,0
355,356,2008-02-29T04:00:00.000Z,2008-02-29T08:00:00.000Z,3,0,2,6,4,6,0,0,0
356,357,2008-02-29T08:00:00.000Z,2008-02-29T12:00:00.000Z,3,1,2,6,4,6,0,0,0
357,358,2008-02-29T12:00:00.000Z,2008-02-29T16:00:00.000Z,3,1,2,6,4,6,0,0,0
358,359,2008-02-29T16:00:00.000Z,2008-02-29T20:00:00.000Z,4,1,2,5,4,6,0,0,0
359,360,2008-02-29T20:00:00.000Z,2008-03-01T00:00:00.000Z,4,1,2,4,4,6,0,0,0
360,361,2008-03-01T00:00:00.000Z,2008-03-01T04:00:00.000Z,4,1,2,3,4,5,0,0,0
361,362,2008-03-01T04:00:00.000Z,2008-03-01T08:00:00.000Z,4,1,2,3,4,5,0,0,0
362,363,2008-03-01T08:00:00.000Z,2008-03-01T12:00:00.000Z,4,2,2,3,4,5,0,0,0
363,364,2008-03-01T12:00:00.000Z,2008-03-01T16:00:00.000Z,3,2,3,3,4,5,0,0,0
364,365,2008-03-01T16:00:00.000Z,2008-03-01T20:00:00.000Z,3,2,3,3,4,6,0,0,0
365,366,2008-03-01T20:00:00.000Z,2008-03-02T00:00:00.000Z,3,1,3,4,3,5,0,0,0
366,367,2008-03-02T00:00:00.000Z,2008-03-02T04:00:00.000Z,4,1,3,3,3,5,0,0,0
367,368,2008-03-02T04:00:00.000Z,2008-03-02T08:00:00.000Z,4,1,2,3,3,5,0,0,0
368,369,2008-03-02T08:00:00.000Z,2008-03-02T12:00:00.000Z,4,1,2,3,3,6,0,0,0
369,370,2008-03-02T12:00:00.000Z,2008-03-02T16:00:00.000Z,4,2,2,3,3,6,0,0,0
370,371,2008-03-02T16:00:00.000Z,2008-03-02T20:00:00.000Z,3,2,3,2,3,6,0,0,0
371,372,2008-03-02T20:00:00.000Z,2008-03-03T00:00:00.000Z,4,2,2,3,2,5,0,0,0
372,373,2008-03-03T00:00:00.000Z,2008-03-03T04:00:00.000Z,4,2,2,4,2,5,0,0,0
373,374,2008-03-03T04:00:00.000Z,2008-03-03T08:00:00.000Z,4,2,2,4,2,5,0,0,0
374,375,2008-03-03T08:00:00.000Z,2008-03-03T12:00:00.000Z,4,3,2,4,2,5,0,0,0
375,376,2008-03-03T12:00:00.000Z,2008-03-03T16:00:00.000Z,4,3,2,5,2,5,0,0,0
376,377,2008-03-03T16:00:00.000Z,2008-03-03T20:00:00.000Z,3,3,2,5,3,5,0,0,0
377,378,2008-03-03T20:00:00.000Z,2008-03-04T00:00:00.000Z,2,2,2,5,3,6,0,0,0
378,379,2008-03-04T00:00:00.000Z,2008-03-04T04:00:00.000Z,1,2,2,4,3,6,0,0,0
379,380,2008-03-04T04:00:00.000Z,2008-03-04T08:00:00.000Z,1,2,2,5,3,6,0,0,0
380,381,2008-03-04T08:00:00.000Z,2008-03-04T12:00:00.000Z,1,3,2,6,4,6,0,0,0
381,382,2008-03-04T12:00:00.000Z,2008-03-04T16:00:00.000Z,1,3,2,6,4,6,0,0,0
382,383,2008-03-04T16:00:00.000Z,2008-03-04T20:00:00.000Z,1,3,2,6,3,6,0,0,0
383,384,2008-03-04T20:00:00.000Z,2008-03-05T00:00:00.000Z,2,3,2,6,3,5,0,0,0
384,385,2008-03-05T00:00:00.000Z,2008-03-05T04:00:00.000Z,2,3,2,4,3,5,0,0,0
385,386,2008-03-05T04:00:00.000Z,2008-03-05T08:00:00.000Z,2,3,3,4,4,5,0,0,0
386,387,2008-03-05T08:00:00.000Z,2008-03-05T12:00:00.000Z,2,4,3,4,4,6,0,0,0
387,388,2008-03-05T12:00:00.000Z,2008-03-05T16:00:00.000Z,2,4,3,4,4,7,0,0,0
388,389,2008-03-05T16:00:00.000Z,2008-03-05T20:00:00.000Z,2,4,4,4,4,7,0,0,0
389,390,2008-03-05T20:00:00.000Z,2008-03-06T00:00:00.000Z,1,4,4,4,5,7,0,0,0
390,391,2008-03-06T00:00:00.000Z,2008-03-06T04:00:00.000Z,1,4,4,4,4,7,0,0,0
391,392,2008-03-06T04:00:00.000Z,2008-03-06T08:00:00.000Z,1,4,4,4,4,7,0,0,0
392,393,2008-03-06T08:00:00.000Z,2008-03-06T12:00:00.000Z,1,4,5,4,3,7,0,0,0
393,394,2008-03-06T12:00:00.000Z,2008-03-06T16:00:00.000Z,1,4,6,4,3,7,0,0,0
394,395,2008-03-06T16:00:00.000Z,2008-03-06T20:00:00.000Z,1,2,6,4,3,7,0,0,0
395,396,2008-03-06T20:00:00.000Z,2008-03-07T00:00:00.000Z,1,2,5,5,4,8,0,0,0
396,397,2008-03-07T00:00:00.000Z,2008-03-07T04:00:00.000Z,1,2,5,4,3,8,0,0,0
397,398,2008-03-07T04:00:00.000Z,2008-03-07T08:00:00.000Z,1,2,5,4,4,8,0,0,0
398,399,2008-03-07T08:00:00.000Z,2008-03-07T12:00:00.000Z,1,3,5,5,5,8,0,0,0
399,400,2008-03-07T12:00:00.000Z,2008-03-07T16:00:00.000Z,1,3,5,5,6,8,0,0,0
400,401,2008-03-07T16:00:00.000Z,2008-03-07T20:00:00.000Z,1,2,5,5,5,8,0,0,0
401,402,2008-03-07T20:00:00.000Z,2008-03-08T00:00:00.000Z,1,1,5,6,4,6,0,0,0
402,403,2008-03-08T00:00:00.000Z,2008-03-08T04:00:00.000Z,1,1,4,7,4,6,0,0,0
403,404,2008-03-08T04:00:00.000Z,2008-03-08T08:00:00.000Z,1,1,4,6,5,6,0,0,0
404,405,2008-03-08T08:00:00.000Z,2008-03-08T12:00:00.000Z,1,2,4,7,5,7,0,0,0
405,406,2008-03-08T12:00:00.000Z,2008-03-08T16:00:00.000Z,1,3,3,9,5,6,0,0,0
406,407,2008-03-08T16:00:00.000Z,2008-03-08T20:00:00.000Z,2,3,3,9,6,6,0,0,0
407,408,2008-03-08T20:00:00.000Z,2008-03-09T00:00:00.000Z,2,3,2,8,7,4,0,0,0
408,409,2008-03-09T00:00:00.000Z,2008-03-09T04:00:00.000Z,2,2,2,7,7,4,0,0,0
409,410,2008-03-09T04:00:00.000Z,2008-03-09T08:00:00.000Z,2,2,2,8,7,4,0,0,0
410,411,2008-03-09T08:00:00.000Z,2008-03-09T12:00:00.000Z,2,2,2,8,7,4,0,0,0
411,412,2008-03-09T12:00:00.000Z,2008-03-09T16:00:00.000Z,2,2,2,8,6,5,0,0,0
412,413,2008-03-09T16:00:00.000Z,2008-03-09T20:00:00.000Z,2,1,2,7,5,5,0,0,0
413,414,2008-03-09T20:00:00.000Z,2008-03-10T00:00:00.000Z,2,2,2,8,5,5,0,0,0
414,415,2008-03-10T00:00:00.000Z,2008-03-10T04:00:00.000Z,2,2,2,9,4,5,0,0,0
415,416,2008-03-10T04:00:00.000Z,2008-03-10T08:00:00.000Z,2,2,1,9,3,5,0,0,0
416,417,2008-03-10T08:00:00.000Z,2008-03-10T12:00:00.000Z,2,2,1,9,4,4,0,0,0
417,418,2008-03-10T12:00:00.000Z,2008-03-10T16:00:00.000Z,2,2,1,9,4,4,0,0,0
418,419,2008-03-10T16:00:00.000Z,2008-03-10T20:00:00.000Z,3,1,1,9,4,4,0,0,0
419,420,2008-03-10T20:00:00.000Z,2008-03-11T00:00:00.000Z,3,1,1,7,4,3,0,0,0
420,421,2008-03-11T00:00:00.000Z,2008-03-11T04:00:00.000Z,3,1,1,8,4,3,0,0,0
421,422,2008-03-11T04:00:00.000Z,2008-03-11T08:00:00.000Z,3,1,1,8,4,3,0,0,0
422,423,2008-03-11T08:00:00.000Z,2008-03-11T12:00:00.000Z,3,2,1,8,4,3,0,0,0
423,424,2008-03-11T12:00:00.000Z,2008-03-11T16:00:00.000Z,3,1,3,8,4,5,0,0,0
424,425,2008-03-11T16:00:00.000Z,2008-03-11T20:00:00.000Z,4,1,4,7,4,4,0,0,0
425,426,2008-03-11T20:00:00.000Z,2008-03-12T00:00:00.000Z,4,1,4,7,4,4,0,0,0
426,427,2008-03-12T00:00:00.000Z,2008-03-12T04:00:00.000Z,4,1,4,6,4,4,0,0,0
427,428,2008-03-12T04:00:00.000Z,2008-03-12T08:00:00.000Z,4,1,4,6,4,4,0,0,0
428,429,2008-03-12T08:00:00.000Z,2008-03-12T12:00:00.000Z,4,1,4,6,4,4,0,0,0
429,430,2008-03-12T12:00:00.000Z,2008-03-12T16:00:00.000Z,4,0,4,6,5,5,0,0,0
430,431,2008-03-12T16:00:00.000Z,2008-03-12T20:00:00.000Z,3,0,4,7,4,6,0,0,0
431,432,2008-03-12T20:00:00.000Z,2008-03-13T00:00:00.000Z,2,0,4,6,4,6,0,0,0
432,433,2008-03-13T00:00:00.000Z,2008-03-13T04:00:00.000Z,2,0,4,5,4,6,0,0,0
433,434,2008-03-13T04:00:00.000Z,2008-03-13T08:00:00.000Z,2,0,4,5,4,7,0,0,0
434,435,2008-03-13T08:00:00.000Z,2008-03-13T12:00:00.000Z,2,2,4,5,4,7,0,0,0
435,436,2008-03-13T12:00:00.000Z,2008-03-13T16:00:00.000Z,2,3,4,5,4,9,0,0,0
436,437,2008-03-13T16:00:00.000Z,2008-03-13T20:00:00.000Z,2,3,4,6,4,9,0,0,0
437,438,2008-03-13T20:00:00.000Z,2008-03-14T00:00:00.000Z,3,3,3,6,4,8,0,0,0
438,439,2008-03-14T00:00:00.000Z,2008-03-14T04:00:00.000Z,3,3,3,6,4,7,0,0,0
439,440,2008-03-14T04:00:00.000Z,2008-03-14T08:00:00.000Z,3,4,4,6,5,7,0,0,0
440,441,2008-03-14T08:00:00.000Z,2008-03-14T12:00:00.000Z,3,5,5,6,5,7,0,0,0
441,442,2008-03-14T12:00:00.000Z,2008-03-14T16:00:00.000Z,3,5,6,8,5,7,0,0,0
442,443,2008-03-14T16:00:00.000Z,2008-03-14T20:00:00.000Z,4,5,7,8,5,7,0,0,0
443,444,2008-03-14T20:00:00.000Z,2008-03-15T00:00:00.000Z,4,4,7,8,5,5,0,0,0
444,445,2008-03-15T00:00:00.000Z,2008-03-15T04:00:00.000Z,4,4,7,7,5,5,0,0,0
445,446,2008-03-15T04:00:00.000Z,2008-03-15T08:00:00.000Z,4,5,7,7,5,5,0,0,0
446,447,2008-03-15T08:00:00.000Z,2008-03-15T12:00:00.000Z,6,6,6,7,5,5,0,0,0
447,448,2008-03-15T12:00:00.000Z,2008-03-15T16:00:00.000Z,7,7,7,7,6,5,0,0,0
448,449,2008-03-15T16:00:00.000Z,2008-03-15T20:00:00.000Z,7,6,6,7,5,6,0,0,0
449,450,2008-03-15T20:00:00.000Z,2008-03-16T00:00:00.000Z,7,5,7,7,5,6,0,0,0
450,451,2008-03-16T00:00:00.000Z,2008-03-16T04:00:00.000Z,7,5,7,5,4,6,0,0,0
451,452,2008-03-16T04:00:00.000Z,2008-03-16T08:00:00.000Z,7,5,7,7,4,6,0,0,0
452,453,2008-03-16T08:00:00.000Z,2008-03-16T12:00:00.000Z,7,7,7,7,5,6,0,0,0
453,454,2008-03-16T12:00:00.000Z,2008-03-16T16:00:00.000Z,7,7,7,7,7,6,0,0,0
454,455,2008-03-16T16:00:00.000Z,2008-03-16T20:00:00.000Z,8,6,6,7,7,7,0,0,0
455,456,2008-03-16T20:00:00.000Z,2008-03-17T00:00:00.000Z,7,4,4,6,7,6,0,0,0
456,457,2008-03-17T00:00:00.000Z,2008-03-17T04:00:00.000Z,5,4,2,6,7,6,0,0,0
457,458,2008-03-17T04:00:00.000Z,2008-03-17T08:00:00.000Z,5,4,3,6,7,6,0,0,0
458,459,2008-03-17T08:00:00.000Z,2008-03-17T12:00:00.000Z,5,4,3,6,7,6,0,0,0
459,460,2008-03-17T12:00:00.000Z,2008-03-17T16:00:00.000Z,5,4,3,6,7,6,0,0,0
460,461,2008-03-17T16:00:00.000Z,2008-03-17T20:00:00.000Z,4,3,4,6,7,4,0,0,0
461,462,2008-03-17T20:00:00.000Z,2008-03-18T00:00:00.000Z,5,3,5,8,6,4,0,0,0
462,463,2008-03-18T00:00:00.000Z,2008-03-18T04:00:00.000Z,4,2,5,8,6,5,0,0,0
463,464,2008-03-18T04:00:00.000Z,2008-03-18T08:00:00.000Z,4,2,5,8,6,5,0,0,0
464,465,2008-03-18T08:00:00.000Z,2008-03-18T12:00:00.000Z,4,3,5,8,6,5,0,0,0
465,466,2008-03-18T12:00:00.000Z,2008-03-18T16:00:00.000Z,4,3,4,8,7,6,0,0,0
466,467,2008-03-18T16:00:00.000Z,2008-03-18T20:00:00.000Z,4,2,3,8,7,6,0,0,0
467,468,2008-03-18T20:00:00.000Z,2008-03-19T00:00:00.000Z,4,2,2,8,7,7,0,0,0
468,469,2008-03-19T00:00:00.000Z,2008-03-19T04:00:00.000Z,4,2,2,7,7,7,0,0,0
469,470,2008-03-19T04:00:00.000Z,2008-03-19T08:00:00.000Z,5,2,3,8,8,7,0,0,0
470,471,2008-03-19T08:00:00.000Z,2008-03-19T12:00:00.000Z,5,3,3,8,8,6,0,0,0
471,472,2008-03-19T12:00:00.000Z,2008-03-19T16:00:00.000Z,5,3,4,8,8,5,0,0,0
472,473,2008-03-19T16:00:00.000Z,2008-03-19T20:00:00.000Z,6,3,4,8,7,4,0,0,0
473,474,2008-03-19T20:00:00.000Z,2008-03-20T00:00:00.000Z,7,3,4,8,7,4,0,0,0
474,475,2008-03-20T00:00:00.000Z,2008-03-20T04:00:00.000Z,7,3,4,7,8,4,0,0,0
475,476,2008-03-20T04:00:00.000Z,2008-03-20T08:00:00.000Z,8,3,4,9,8,3,0,0,0
476,477,2008-03-20T08:00:00.000Z,2008-03-20T12:00:00.000Z,8,4,4,9,9,3,0,0,0
477,478,2008-03-20T12:00:00.000Z,2008-03-20T16:00:00.000Z,8,4,4,10,9,3,0,0,0
478,479,2008-03-20T16:00:00.000Z,2008-03-20T20:00:00.000Z,8,3,4,11,7,1,0,0,0
479,480,2008-03-20T20:00:00.000Z,2008-03-21T00:00:00.000Z,7,3,4,8,7,1,0,0,0
480,481,2008-03-21T00:00:00.000Z,2008-03-21T04:00:00.000Z,8,3,4,8,7,1,0,0,0
481,482,2008-03-21T04:00:00.000Z,2008-03-21T08:00:00.000Z,8,3,4,7,7,1,0,0,0
482,483,2008-03-21T08:00:00.000Z,2008-03-21T12:00:00.000Z,8,3,4,7,7,2,0,0,0
483,484,2008-03-21T12:00:00.000Z,2008-03-21T16:00:00.000Z,10,3,4,7,8,2,0,0,0
484,485,2008-03-21T16:00:00.000Z,2008-03-21T20:00:00.000Z,9,2,4,8,7,2,0,0,0
485,486,2008-03-21T20:00:00.000Z,2008-03-22T00:00:00.000Z,9,1,4,7,5,2,0,0,0
486,487,2008-03-22T00:00:00.000Z,2008-03-22T04:00:00.000Z,9,1,4,7,4,2,0,0,0
487,488,2008-03-22T04:00:00.000Z,2008-03-22T08:00:00.000Z,9,1,3,7,3,2,0,0,0
488,489,2008-03-22T08:00:00.000Z,2008-03-22T12:00:00.000Z,9,2,3,7,3,2,0,0,0
